226:3,2,8,9,4,9,2,4,6,1,5,3,7,6,6,1,3,6,3,2,1,9,1,5,5,8,9,4,4,2
227:8,9,5,6,4,6,7,2,6,9,2,8,1,9,4,6,4,3,1,1,7,4,7,9,7,6,5,4,9,1
228:6,1,5,5,8,5,8,3,3,6,1,7,5,2,8,9,2,2,8,5,1,3,5,2,7,6,8,5,6,3
229:8,8,4,9,4,6,3,1,5,8,8,9,4,4,6,3,1,9,9,1,5,8,8,7,9,4,3,6,9,1
230:4,3,5,4,8,8,7,6,6,1,5,7,9,6,2,4,5,8,6,3,2,4,5,7,3,7,1,1,1,8
231:5,7,1,2,3,2,7,9,5,1,3,2,9,2,1,2,7,3,5,1,1,3,2,2,8,2,1,6,4,5
232:9,5,6,9,4,4,2,5,5,3,4,6,5,2,9,8,3,5,7,5,5,9,4,9,3,6,4,8,5,7
233:6,9,9,3,2,5,8,1,7,6,3,9,4,5,5,2,1,6,3,8,5,2,3,3,1,4,6,1,1,3
234:3,3,5,8,2,6,2,7,4,5,1,1,7,9,3,1,9,6,5,4,2,9,7,3,6,8,6,8,9,5
235:1,6,9,1,7,1,5,7,2,6,1,2,4,9,6,3,1,6,3,2,2,5,8,4,3,8,1,7,8,7
236:5,8,6,7,1,9,1,5,3,2,6,9,8,1,5,7,5,6,6,1,6,3,1,6,4,8,6,7,8,1
237:1,9,9,9,9,9,9,3,9,8,1,8,8,2,6,7,9,6,1,2,2,4,3,7,4,7,5,4,6,8
238:1,7,8,5,1,2,1,5,5,7,7,9,9,8,9,5,8,8,5,5,4,3,7,7,1,2,2,4,2,2
239:9,4,3,6,1,8,3,5,7,7,1,4,5,9,6,4,1,7,6,7,1,8,2,9,9,5,2,8,3,8
240:3,2,2,1,7,1,3,6,2,8,3,5,8,3,6,2,9,4,7,9,2,1,2,4,7,1,1,2,4,4
241:1,5,4,7,7,3,3,2,2,6,4,8,7,6,9,6,8,5,6,6,7,2,2,8,7,5,3,9,1,9
242:5,4,3,5,8,6,6,4,5,1,5,7,2,1,5,4,4,1,2,7,9,8,9,2,5,7,7,1,1,1
243:2,2,6,7,1,2,4,4,1,7,2,9,8,1,8,3,1,3,9,6,5,5,5,8,2,1,7,7,2,2
244:5,8,3,7,5,8,6,8,9,9,4,5,5,5,1,2,1,1,8,7,5,3,5,7,3,2,7,1,4,1
245:9,1,5,5,7,9,3,4,8,5,8,8,5,4,3,6,5,6,1,1,6,5,3,9,6,2,5,3,7,7
246:6,1,3,6,6,3,8,9,5,9,4,9,6,6,7,2,8,3,8,4,8,5,9,4,9,7,2,7,4,9
247:9,1,9,7,5,3,1,6,5,7,5,9,7,1,4,6,8,2,2,3,3,2,2,5,6,6,3,1,4,3
248:7,9,1,7,1,6,8,1,1,2,7,7,6,2,3,1,7,5,5,9,3,1,7,6,3,5,5,5,2,6
249:8,9,7,1,5,2,1,7,4,6,5,2,5,7,9,9,3,6,8,1,2,7,7,1,8,8,1,3,8,9
250:2,9,4,3,6,8,2,6,2,9,2,9,5,7,7,8,4,1,1,9,6,1,6,4,7,6,1,9,2,2
251:8,2,5,4,1,2,2,9,4,5,2,2,8,3,1,4,2,4,2,9,3,7,7,2,8,5,3,8,6,5
252:5,8,3,9,5,6,7,9,4,8,1,3,2,8,6,9,5,3,3,8,6,1,3,6,8,9,6,8,9,4
253:1,1,6,7,2,6,9,7,9,5,4,1,7,2,8,1,6,7,6,9,9,9,5,2,4,9,6,2,4,2
254:2,1,5,7,4,3,3,8,4,3,8,4,2,1,1,6,3,4,2,8,8,7,5,2,7,6,2,9,2,4
255:7,4,5,5,9,7,3,3,8,9,8,8,4,2,4,3,6,8,3,3,3,7,4,4,3,4,7,1,1,9
256:6,5,2,4,2,8,6,2,4,1,4,1,8,6,4,4,3,3,6,7,1,9,6,8,9,8,4,1,4,1
257:6,4,4,2,7,9,4,4,1,3,1,7,3,5,9,7,1,9,7,3,2,9,2,8,8,2,4,6,8,8
258:2,7,1,3,7,7,6,1,3,8,7,9,4,6,5,5,8,1,1,7,8,6,9,6,7,3,9,3,7,1
259:9,7,7,2,5,8,9,1,6,4,1,4,1,5,2,4,2,1,1,5,4,1,5,9,5,2,1,9,3,2
260:2,8,3,7,4,5,1,5,2,1,5,8,7,6,6,3,3,1,4,3,8,4,2,2,7,5,6,1,4,7
261:3,6,4,7,6,1,7,2,4,6,7,4,4,4,9,6,7,5,8,6,5,4,6,9,9,7,6,5,9,5
262:3,3,9,5,4,7,9,2,8,9,5,7,9,1,9,2,3,8,9,2,3,7,2,8,2,4,8,7,7,8
263:6,5,2,4,2,8,6,2,4,1,4,1,8,6,4,4,3,3,6,7,9,9,6,8,9,8,4,1,4,1
264:1,5,7,6,7,5,3,1,7,5,8,9,7,8,1,6,2,6,9,1,4,1,3,4,6,7,7,4,3,9
265:2,2,6,7,1,2,4,4,1,7,2,9,8,1,8,3,1,3,9,6,5,5,5,8,2,1,7,7,2,5
266:3,2,7,9,9,9,1,6,5,3,3,6,1,5,2,8,5,8,2,9,7,7,5,5,4,2,9,8,5,5
267:3,3,9,5,4,7,6,2,8,9,5,7,9,1,9,2,3,8,9,2,3,7,2,8,2,4,8,7,7,8
268:8,6,5,9,6,8,9,7,1,5,2,1,1,7,5,7,8,8,9,1,5,8,5,6,4,1,1,8,1,2
269:4,3,5,4,8,8,7,6,6,1,5,7,9,6,2,4,5,8,6,6,2,4,5,7,3,7,1,1,1,2
270:1,2,2,9,9,4,4,8,6,1,4,1,1,8,8,6,6,1,7,7,3,7,9,1,4,9,8,1,9,3
271:1,9,7,8,8,7,2,7,3,1,9,4,7,5,4,5,8,7,7,9,2,4,8,9,5,6,3,5,2,6
272:5,7,8,8,7,8,5,9,9,7,4,3,1,6,1,1,9,7,3,3,5,1,8,5,8,5,9,2,6,1
273:6,6,5,6,5,8,9,3,5,3,1,1,4,2,6,3,5,9,9,5,7,6,6,4,3,9,2,2,2,4
274:2,8,4,5,5,2,5,3,2,7,6,7,2,9,8,8,5,6,7,1,5,9,8,4,7,1,9,8,7,2
275:3,5,6,5,8,6,9,4,5,8,2,3,3,2,9,2,7,5,5,2,2,3,6,3,4,7,4,5,1,4
276:5,8,3,5,4,8,2,7,7,6,3,8,6,9,6,5,7,8,7,3,8,2,4,7,9,7,9,5,5,7
277:7,3,3,9,5,1,4,1,6,1,5,7,7,1,1,5,9,3,9,4,2,5,5,6,4,1,3,7,5,3
278:8,9,2,2,8,5,6,1,2,6,6,3,4,3,7,6,9,4,3,7,4,6,2,2,6,9,9,6,1,5
279:8,1,9,6,9,2,5,4,5,7,4,6,4,5,9,5,8,5,2,8,3,7,7,7,8,1,8,8,6,3
280:8,9,3,3,9,5,5,7,4,8,9,4,2,4,2,5,2,6,1,1,7,2,9,2,3,5,1,3,2,8
281:7,3,3,9,5,1,4,1,6,1,5,7,7,1,1,5,9,3,9,4,2,5,5,5,4,1,3,7,5,9
282:3,7,9,1,9,3,1,9,7,3,7,4,9,9,3,4,7,9,2,8,5,1,8,3,2,7,2,3,4,9
283:3,8,4,5,2,9,1,4,8,8,6,2,7,3,8,6,6,9,3,7,5,7,6,8,2,4,4,8,5,7
284:4,4,7,6,8,7,6,3,9,2,9,7,4,3,2,9,2,6,7,9,7,7,9,7,3,4,6,4,7,4
285:8,1,7,7,1,9,5,4,3,3,9,2,4,5,3,3,8,7,7,8,2,4,2,3,7,2,9,5,6,8
286:9,7,3,8,4,4,1,5,8,7,7,4,2,3,6,9,9,5,2,1,8,8,7,1,4,5,1,6,5,8
287:8,5,3,5,2,5,9,8,1,3,8,1,7,4,9,3,3,5,8,6,9,6,6,8,2,9,2,1,8,6
288:7,5,7,4,1,1,5,4,7,1,2,6,9,5,3,5,7,7,1,6,7,3,4,7,8,1,1,6,5,6
289:7,6,9,1,7,1,5,7,2,6,1,2,4,9,6,3,1,6,3,2,2,5,8,4,3,8,1,7,8,4
290:8,1,4,5,9,6,9,4,7,1,7,7,8,2,8,7,3,5,4,7,2,7,1,7,4,1,4,1,8,6
291:4,9,7,1,6,9,5,1,9,2,7,6,6,4,7,9,8,9,6,2,1,6,1,8,7,7,4,8,6,5
292:7,9,3,6,3,7,8,3,7,8,2,8,6,5,5,8,7,4,2,4,8,6,5,4,2,9,5,2,5,3
293:9,7,7,2,5,8,9,1,6,4,1,4,1,5,2,4,2,1,1,5,4,1,5,9,5,2,1,9,3,9
294:5,9,7,3,7,8,1,4,6,8,5,5,3,3,1,3,9,8,2,9,6,2,6,3,2,5,3,9,4,9
295:8,1,9,6,9,2,5,4,5,7,4,6,4,5,8,5,8,5,2,8,3,7,7,7,8,1,8,8,6,3
296:3,4,9,4,2,9,4,3,6,4,8,7,5,6,5,8,7,7,1,1,2,3,6,2,1,7,9,9,7,9
297:9,6,2,3,7,7,5,5,4,6,7,6,7,3,5,1,4,8,8,9,1,5,5,2,3,1,9,5,1,6
298:7,8,4,5,5,6,1,3,3,9,6,5,6,1,7,7,5,4,7,8,8,9,3,2,7,1,6,9,1,7
299:7,6,9,1,7,1,5,7,2,6,1,2,4,9,6,3,1,6,3,2,2,5,8,4,3,8,1,7,8,7
300:1,9,7,3,4,8,3,4,8,3,7,3,5,9,9,3,5,8,3,4,9,5,2,7,7,1,7,7,7,3
301:3,6,2,3,3,6,1,6,1,5,8,2,2,3,3,4,8,4,3,6,8,4,2,4,5,8,5,1,2,3
302:6,2,3,3,2,3,7,8,4,6,2,9,2,7,4,6,3,7,3,9,2,5,2,7,9,6,1,4,9,6
303:8,5,2,4,5,5,3,6,3,4,5,3,5,8,1,9,6,3,5,6,1,6,2,7,4,3,7,6,8,7
304:5,7,6,4,4,3,5,4,8,7,2,8,6,7,8,3,2,2,6,8,4,8,7,8,1,1,5,2,9,2
305:5,6,1,9,3,2,7,4,3,5,8,6,7,3,1,6,2,2,2,8,7,7,9,6,3,9,9,2,8,6
306:8,1,7,7,1,9,5,4,3,3,9,2,4,5,3,3,8,7,7,8,2,4,2,3,7,2,9,5,8,8
307:4,2,4,7,4,3,5,6,7,1,5,7,1,1,9,3,1,8,7,1,8,5,2,3,9,6,9,7,6,4
308:4,6,5,9,2,8,2,2,2,3,2,6,9,2,1,9,4,9,7,4,6,5,1,6,7,4,4,4,7,9
309:6,4,9,4,6,1,2,8,2,8,9,5,6,3,9,8,1,5,2,3,6,3,7,8,4,7,4,5,3,9
310:4,9,1,3,6,9,2,5,9,8,3,8,9,9,1,2,9,4,5,7,1,3,7,3,9,1,3,6,1,3
311:6,2,9,1,3,4,5,9,6,7,4,8,8,6,6,9,4,6,9,4,2,4,6,2,8,4,2,6,2,2
312:6,6,9,1,7,2,6,8,9,1,3,6,8,4,1,9,1,7,7,7,5,8,2,1,4,5,4,1,6,1
313:2,8,3,5,5,9,2,3,8,5,9,5,5,6,9,3,2,3,9,8,4,6,8,8,6,8,1,8,3,7
314:4,3,6,4,2,1,4,2,7,7,4,7,5,7,4,4,5,9,1,2,7,1,1,4,1,8,9,4,8,7
315:8,8,4,6,6,7,3,9,1,7,7,3,4,6,8,1,7,7,5,8,2,6,4,7,5,9,7,5,8,4
316:2,2,9,1,8,9,3,7,1,6,8,2,5,1,8,1,1,4,2,9,5,1,6,4,2,5,4,7,4,3
317:4,4,8,6,2,1,2,5,4,8,8,5,8,5,3,9,8,4,5,4,4,5,4,8,2,7,1,5,9,8
318:3,6,2,9,7,4,6,2,2,4,1,5,4,8,9,7,1,5,6,8,3,4,6,7,1,6,5,4,1,9
319:1,5,2,6,8,5,7,7,8,1,6,1,6,2,5,7,7,5,7,8,4,5,2,7,7,8,2,7,8,7
320:5,5,9,3,4,7,4,7,3,1,4,7,3,8,8,1,2,7,2,8,4,8,7,7,7,9,4,5,7,5
321:1,8,4,5,4,3,9,6,7,1,1,1,1,5,9,5,2,1,9,6,2,8,3,8,7,4,8,4,3,9
322:6,3,1,7,1,1,3,2,1,9,2,5,5,8,2,3,2,6,7,8,4,8,6,2,1,6,2,6,7,3
323:5,4,3,8,3,9,9,3,8,2,6,3,5,7,6,1,1,4,4,4,2,2,4,5,4,3,3,5,8,4
324:2,9,8,1,1,6,1,1,4,4,5,8,9,7,8,1,9,6,2,6,8,3,6,2,7,7,3,9,6,4
325:2,6,1,1,7,3,9,2,1,6,8,1,6,1,7,6,8,3,4,1,6,9,8,3,6,1,7,6,5,9
326:5,3,5,3,3,9,7,1,4,3,8,6,7,5,5,3,6,7,7,5,9,9,6,5,9,2,6,4,5,2
327:9,5,3,7,8,2,2,8,7,3,3,8,3,7,2,8,4,5,2,3,6,7,4,3,8,4,6,3,3,4
328:3,3,7,5,8,3,8,9,1,8,9,5,4,3,5,8,3,6,5,8,7,1,4,5,3,3,4,7,3,3
329:3,6,2,4,6,5,4,9,5,3,9,6,1,9,1,6,2,2,6,5,6,4,1,3,4,4,5,8,4,9
330:4,5,6,5,3,4,1,6,2,3,4,2,9,8,9,1,2,3,7,8,4,4,2,8,3,1,5,1,2,3
331:2,1,7,7,4,6,5,5,4,8,8,8,2,5,1,8,3,8,2,1,3,4,4,6,2,4,8,3,6,6
332:7,4,1,7,1,1,2,1,2,4,8,5,7,9,1,8,4,1,1,2,7,8,4,8,6,8,1,1,1,4
333:7,2,1,6,8,1,6,6,8,6,7,1,2,6,4,1,1,4,5,6,1,4,5,4,8,5,2,8,7,3
334:8,4,1,9,7,9,7,8,2,6,7,4,8,7,4,2,9,7,7,1,5,7,3,8,6,8,5,7,3,2
335:3,7,9,1,9,3,1,9,7,3,7,4,9,9,3,4,7,9,2,8,5,1,8,3,2,7,2,3,4,6
336:1,8,4,3,5,2,2,8,9,3,9,8,1,1,2,2,7,5,7,1,8,9,7,3,9,2,6,8,4,5
337:1,8,7,2,1,7,5,2,1,8,6,2,5,6,6,7,8,4,6,4,1,1,4,1,8,9,9,2,7,5
338:2,2,4,7,7,5,7,1,9,5,6,9,6,2,2,5,9,6,3,2,1,8,9,8,3,6,5,2,4,2
339:1,6,3,5,5,7,3,2,6,7,9,8,4,9,9,6,8,4,8,6,4,1,4,2,4,2,4,6,3,3
340:1,9,7,1,1,4,4,8,2,6,9,6,3,8,3,4,9,9,3,5,3,9,4,2,9,6,8,6,2,4
341:5,5,9,2,9,8,5,4,5,7,2,4,6,8,9,8,4,7,2,8,6,7,5,9,8,8,6,8,1,3
342:2,2,7,5,5,3,8,9,2,6,6,5,8,7,9,3,9,8,4,7,1,5,1,5,6,8,4,3,6,2
343:5,2,5,2,1,2,1,9,4,9,2,6,3,1,8,5,9,6,6,6,1,1,4,9,5,2,6,5,5,7
344:1,5,5,5,1,3,8,2,4,2,4,9,2,3,3,5,1,6,5,5,4,5,2,3,2,4,8,8,4,4
345:9,5,6,8,8,1,5,9,5,5,5,9,7,4,5,5,3,2,4,1,7,9,7,1,1,5,7,6,6,1
346:9,4,7,8,6,3,1,9,3,8,9,7,8,4,6,5,4,7,7,1,6,4,9,2,2,6,8,2,1,6
347:2,8,6,7,5,5,9,2,9,8,8,6,9,6,1,9,1,7,3,3,3,5,5,5,5,5,1,8,2,5
348:9,9,2,8,7,4,6,6,1,9,6,1,7,7,3,4,1,6,2,4,4,2,6,3,3,3,8,5,9,2
349:7,1,1,7,6,8,2,4,1,8,6,2,7,5,4,8,1,7,4,1,1,8,4,5,1,7,4,7,2,8
350:2,2,6,4,9,3,9,1,1,3,4,7,4,1,4,8,7,7,2,8,4,6,1,4,7,1,6,3,8,7
351:8,4,5,7,3,4,6,3,8,6,4,4,6,5,9,9,4,7,1,3,4,5,6,1,6,8,8,9,2,7
352:2,7,9,7,7,1,7,1,8,7,2,8,9,4,2,9,3,1,4,5,2,2,4,8,2,5,4,9,2,8
353:2,1,8,9,5,9,2,7,3,9,3,6,4,2,5,3,6,5,5,7,4,4,9,1,7,7,6,3,9,3
354:1,8,4,5,4,3,9,6,7,1,1,1,1,5,9,5,2,1,9,6,2,8,3,8,7,4,8,4,3,5
355:8,6,6,9,6,1,4,4,1,6,3,9,4,7,9,6,6,9,6,8,6,6,5,8,8,2,3,8,8,2
356:3,8,6,6,2,5,3,7,9,9,1,3,2,3,2,4,9,8,9,7,1,6,1,5,9,7,9,3,3,9
357:9,4,7,8,6,3,1,9,3,8,9,7,8,4,6,5,4,7,7,9,6,4,9,2,2,6,8,2,1,6
358:9,3,6,7,1,4,4,4,1,8,7,3,6,5,1,9,7,9,8,4,7,7,5,1,1,8,4,2,8,8
359:1,8,6,6,5,8,7,1,9,6,1,9,6,5,5,1,9,5,1,7,3,8,3,8,5,3,8,6,6,6
360:6,4,1,1,3,2,4,1,7,4,9,5,8,5,6,7,7,2,3,9,6,3,3,9,4,3,9,5,7,1
361:8,1,9,8,6,5,7,6,9,6,8,7,4,3,4,1,2,6,8,3,5,8,2,4,5,3,5,4,6,6
362:3,7,4,5,6,8,1,9,7,6,7,6,9,7,2,2,2,7,9,6,3,6,5,6,4,1,9,3,7,9
363:4,5,7,8,8,2,5,2,9,4,1,2,8,9,6,3,9,3,7,2,7,3,1,2,7,8,7,7,8,9
364:4,5,9,4,3,6,7,6,8,2,4,1,6,6,1,4,8,4,2,6,1,8,6,2,8,5,4,6,8,1
365:3,5,6,5,4,1,1,5,4,1,9,9,5,5,7,4,5,8,5,6,1,5,9,7,2,6,6,2,6,6
366:7,9,8,2,7,6,9,9,1,5,4,2,2,8,5,5,6,2,3,2,9,9,8,9,4,8,7,7,1,5
367:6,2,1,2,7,1,3,4,8,8,3,9,8,4,2,6,7,1,9,3,6,5,2,2,5,3,6,1,5,4
368:1,1,7,5,7,2,6,5,3,7,4,8,4,5,5,3,6,8,9,6,7,5,8,8,2,5,5,3,9,1
369:8,5,2,7,2,4,1,4,2,3,1,4,7,3,8,8,8,9,1,3,9,2,1,2,2,5,3,3,5,4
370:8,4,7,5,6,6,4,6,2,4,5,7,1,2,6,1,8,3,5,7,5,5,3,1,7,4,7,7,2,3
371:6,2,8,8,4,8,9,1,6,6,4,2,7,4,4,6,5,5,2,6,8,6,5,1,3,6,8,9,6,7
372:3,6,6,4,4,6,7,5,4,1,5,3,9,4,9,8,8,9,7,9,9,4,6,4,2,8,3,9,1,8
373:5,8,9,4,8,7,7,2,2,9,3,4,6,5,8,8,4,6,7,2,3,2,6,9,6,9,6,2,3,8
374:1,4,8,6,2,2,6,6,8,6,8,9,9,9,9,5,7,1,1,7,6,4,3,8,6,9,8,1,5,7
375:7,3,9,3,9,9,9,1,3,8,6,6,6,8,8,9,5,6,8,7,4,5,9,6,4,3,1,6,8,2
376:4,4,4,2,7,6,2,5,5,3,1,2,6,2,5,1,1,3,4,1,5,1,3,3,2,6,5,8,1,9
377:3,3,1,8,6,5,6,6,6,6,9,8,5,5,3,4,7,7,6,7,2,5,5,9,7,7,5,9,6,6
378:6,8,3,2,5,8,9,8,8,2,7,7,3,1,3,9,5,9,4,9,4,4,5,4,1,2,3,5,9,9
379:9,8,3,8,2,9,7,8,1,8,2,9,4,1,9,1,8,5,2,1,2,4,9,7,7,1,1,1,7,9
380:7,2,4,7,2,2,4,4,1,9,4,6,6,7,4,4,5,4,8,1,1,9,1,8,2,1,4,5,3,5
381:9,1,7,2,1,8,5,3,7,3,8,2,7,1,5,4,8,8,2,3,6,7,8,5,9,7,2,5,7,2
382:5,7,7,9,7,6,8,3,3,8,5,2,6,1,2,3,4,6,3,5,2,2,3,9,7,4,3,1,7,1
383:2,4,1,5,9,6,1,4,8,1,5,5,6,7,7,1,9,7,6,7,1,3,4,1,2,3,3,1,3,9
384:7,4,4,2,8,7,8,8,2,7,9,4,5,2,2,1,2,5,6,9,9,5,3,2,3,3,8,1,2,6
385:8,1,7,7,1,9,5,4,3,3,9,2,4,5,3,3,8,7,7,8,2,4,2,3,7,2,9,5,6,7
386:9,9,2,6,9,4,7,5,1,1,5,9,6,7,6,8,2,9,8,7,5,2,5,4,6,7,9,9,6,4
387:5,5,9,1,9,6,2,9,7,8,9,4,4,7,2,7,6,6,8,7,6,4,6,8,6,7,9,4,5,2
388:4,5,7,8,8,2,5,2,9,4,1,2,8,9,6,3,9,3,7,2,7,3,1,2,7,8,7,7,8,9
389:9,6,9,1,1,3,9,4,9,4,3,8,4,1,8,6,1,4,9,3,2,6,2,5,8,5,8,3,5,3
390:9,1,2,4,4,2,8,1,3,8,6,8,9,3,2,3,6,4,3,5,3,2,3,7,2,5,8,1,9,8
391:2,5,3,2,5,2,4,2,2,5,3,2,2,3,6,9,9,2,1,7,9,3,4,3,9,6,8,7,5,7
392:3,3,2,7,4,5,5,1,7,3,1,9,4,8,2,4,4,8,8,4,1,1,4,2,4,2,8,3,4,2
393:1,8,4,5,4,3,9,7,7,1,1,1,1,5,9,5,2,1,9,6,2,8,3,8,7,4,8,4,3,5
394:6,5,1,1,4,5,1,9,6,1,8,3,8,2,8,7,1,6,5,5,4,6,7,8,4,3,7,1,7,8
395:9,8,1,9,9,6,7,1,9,7,6,4,1,8,6,9,9,9,5,7,6,5,3,8,1,4,9,2,8,9
396:6,6,1,3,8,4,9,3,7,7,4,3,1,3,2,9,3,1,6,5,6,9,5,3,7,2,9,2,5,1
397:9,3,5,2,9,5,1,4,9,8,3,2,4,6,9,6,6,5,7,7,7,2,1,7,8,9,4,8,3,1
398:3,3,2,7,4,5,5,1,7,3,1,9,4,8,2,4,4,8,8,4,1,1,4,2,4,2,8,3,4,3
399:8,1,7,6,1,3,6,9,5,5,6,2,3,3,5,2,8,7,8,4,8,6,6,9,9,8,3,3,3,3
400:2,4,9,7,5,3,5,9,7,3,1,4,4,6,4,2,7,9,6,7,5,9,4,1,5,6,5,8,6,4
401:4,8,9,7,1,2,4,4,5,9,3,9,8,6,3,5,2,3,8,2,5,9,3,5,9,3,7,4,2,8
402:8,8,4,2,3,1,8,7,8,3,9,2,5,1,7,4,7,2,4,3,6,5,9,8,6,6,6,9,4,8
403:2,3,2,6,6,3,5,8,6,4,9,3,5,2,9,6,7,3,6,2,3,9,7,6,2,8,6,3,8,2
404:4,3,7,7,3,6,6,6,9,8,7,2,3,2,7,1,6,1,1,1,2,3,5,1,7,4,9,2,2,9
405:4,8,9,1,1,7,7,4,3,7,2,1,3,1,7,9,8,3,6,2,2,2,3,5,4,5,7,7,3,1
406:2,1,9,7,8,7,8,3,3,1,2,7,9,1,1,8,1,6,9,6,7,2,3,9,1,7,4,6,8,3
407:5,9,2,5,2,7,6,5,7,2,5,7,5,5,2,9,2,7,5,2,4,8,9,1,6,9,1,4,7,7
408:5,7,6,4,4,3,5,4,9,7,2,8,6,7,8,3,2,2,6,8,4,8,7,8,1,1,5,2,9,2
409:5,1,6,1,7,6,2,4,1,7,3,1,3,9,9,9,4,8,7,4,7,7,3,5,8,7,8,4,8,7
410:6,4,7,2,8,2,4,6,9,1,2,2,7,6,9,9,7,6,9,3,5,7,4,6,2,5,3,7,9,2
411:3,3,3,4,9,3,6,9,6,1,2,1,7,3,9,3,7,2,9,6,5,5,4,1,7,1,3,7,2,3
412:8,5,8,3,1,9,6,3,7,2,7,1,9,6,8,4,6,9,5,5,7,7,6,2,1,5,3,2,3,4
413:9,7,3,8,4,4,1,5,8,7,7,4,2,3,6,9,9,5,2,1,8,8,7,1,4,5,1,6,5,8
414:3,4,9,4,2,9,4,3,6,4,8,7,5,6,5,8,7,7,1,1,2,3,1,2,1,7,9,9,7,7
415:2,1,5,8,5,9,3,5,4,5,5,2,1,1,4,9,3,6,5,4,8,3,5,1,2,6,9,6,2,2
416:2,4,7,6,5,7,2,6,7,9,6,5,4,5,6,9,5,4,7,8,8,1,4,8,3,2,3,6,2,5
417:1,5,7,6,2,8,6,9,6,3,7,4,2,8,1,6,8,2,3,1,9,5,6,7,8,9,7,9,5,5
418:5,8,2,2,9,3,6,9,6,3,9,7,2,1,4,4,5,8,7,8,8,9,2,4,1,9,8,9,4,5
419:1,8,5,3,1,1,6,3,2,5,2,7,9,6,4,9,7,7,4,5,9,4,9,3,2,2,6,3,6,1
420:7,7,6,4,6,8,2,6,4,7,9,3,9,5,4,7,6,2,4,8,9,2,4,1,6,1,1,1,8,2
421:9,5,9,6,7,9,8,9,9,7,1,9,4,2,2,8,5,5,7,8,6,7,2,7,8,7,2,4,2,4
422:7,6,4,6,2,7,1,3,7,8,4,6,7,8,2,5,6,4,1,4,4,3,9,3,7,7,5,1,3,6
423:9,4,1,4,8,1,7,5,3,4,7,9,8,5,8,9,1,8,6,6,6,1,9,9,5,5,8,7,9,5
424:2,1,1,2,7,1,3,7,6,5,6,5,4,4,8,2,1,8,8,2,9,8,3,3,2,5,5,9,9,3
425:2,5,3,2,5,2,4,2,2,5,3,2,2,3,6,9,9,2,1,7,9,3,4,3,9,6,8,7,5,3
426:2,1,9,7,8,7,8,3,3,1,2,7,9,1,1,8,1,6,9,6,7,2,3,9,1,7,4,6,8,5
427:1,2,9,3,7,7,7,2,5,2,9,6,7,2,7,9,3,3,3,3,7,2,1,8,7,5,8,6,8,8
428:8,4,7,7,6,5,6,4,3,4,4,9,3,7,3,8,3,7,6,3,3,5,4,3,1,6,1,3,4,5
429:3,6,8,9,1,9,4,5,4,6,2,6,8,5,5,7,6,2,6,5,8,4,8,6,3,7,2,3,1,3
430:9,7,3,7,2,1,9,7,3,7,1,5,1,6,1,4,6,8,2,4,8,4,9,1,2,6,2,1,6,3
431:3,1,8,1,6,8,6,3,7,4,6,1,5,5,9,3,4,8,4,6,4,7,8,3,1,7,7,2,8,3
432:5,9,5,7,3,9,4,7,1,3,2,5,9,2,4,1,6,6,9,4,5,2,6,4,9,6,9,6,2,3
433:3,5,9,4,8,6,9,5,9,9,6,5,7,5,1,1,9,9,8,9,4,6,4,8,6,5,2,6,4,5
434:3,5,8,6,6,4,9,4,4,8,3,2,2,1,6,3,8,9,3,7,5,5,9,8,6,2,2,6,6,3
435:3,1,1,5,5,1,8,3,4,6,2,9,4,5,6,9,8,5,6,8,9,5,3,5,8,8,7,7,9,6
436:9,5,1,1,2,4,1,2,9,7,8,3,3,8,7,2,4,3,6,3,3,1,4,7,1,8,4,1,5,9
437:2,2,6,4,9,3,9,1,1,3,4,7,4,1,4,8,7,7,2,8,4,6,1,4,7,1,6,3,8,4
438:7,7,9,5,3,6,1,9,2,6,8,7,9,3,5,4,4,5,7,9,1,3,3,4,7,8,9,7,4,6
439:3,7,2,6,2,1,4,9,8,9,6,6,9,5,8,5,1,8,8,7,9,2,8,8,6,6,6,6,5,9
440:3,8,6,6,2,5,2,7,9,9,1,3,2,3,2,4,9,8,9,7,1,6,1,5,9,7,9,3,3,6
441:4,8,8,9,7,1,2,8,3,5,1,1,7,4,5,5,4,4,6,3,3,1,2,8,8,9,1,9,7,3
442:5,8,1,2,5,2,8,8,5,7,8,1,5,4,9,2,9,1,5,4,1,9,2,5,1,1,5,5,5,2
443:6,8,6,1,3,8,4,6,9,9,6,5,2,2,2,3,2,7,1,7,3,5,4,4,9,4,1,7,5,5
444:3,8,6,6,2,5,3,7,9,9,1,3,2,3,2,4,9,8,9,7,1,6,1,5,9,7,9,3,3,6
445:9,4,7,8,6,3,1,9,3,8,9,7,8,4,6,5,4,7,7,9,6,4,9,2,2,6,8,2,1,5
446:4,1,2,8,4,9,5,3,1,2,3,6,2,2,6,2,9,3,5,5,2,2,8,7,9,1,6,3,4,6
447:6,9,5,2,4,3,5,8,1,3,8,2,8,1,7,2,3,2,4,5,3,7,7,9,5,8,1,6,6,8
448:3,4,6,2,4,1,3,6,6,2,1,7,4,5,1,5,9,6,7,9,7,3,4,2,1,5,5,6,9,4
449:8,9,7,1,3,1,2,7,5,6,9,7,6,9,2,3,8,5,9,9,1,7,9,3,9,5,2,3,1,3
450:2,2,7,9,9,1,6,8,1,9,2,5,1,7,8,1,5,5,2,3,3,8,3,7,2,9,3,3,4,7
